area,age,gender,number
Kakamega,53,total,8983
Kakamega,54,male,4278
Kakamega,54,female,4836
Kakamega,54,total,9114
Kakamega,55,male,4706
Kakamega,55,female,5257
Kakamega,55,total,9963
Kakamega,56,male,4662
Kakamega,56,female,5529
Kakamega,56,total,10191
Kakamega,57,male,4849
Kakamega,57,female,6916
Kakamega,57,total,11765
Kakamega,58,male,3577
Kakamega,58,female,4214
Kakamega,58,total,7791
Kakamega,59,male,4605
Kakamega,59,female,5501
Kakamega,59,total,10106
Kakamega,60,male,4769
Kakamega,60,female,5948
Kakamega,60,total,10717
Kakamega,61,male,4188
Kakamega,61,female,4917
Kakamega,61,total,9105
Kakamega,62,male,3571
Kakamega,62,female,4054
Kakamega,62,total,7625
Kakamega,63,male,3785
Kakamega,63,female,4654
Kakamega,63,total,8439
Kakamega,64,male,3017
Kakamega,64,female,3475
Kakamega,64,total,6492
Kakamega,65,male,3817
Kakamega,65,female,4614
Kakamega,65,total,8431
Kakamega,66,male,2602
Kakamega,66,female,3071
Kakamega,66,total,5673
Kakamega,67,male,3631
Kakamega,67,female,4536
Kakamega,67,total,8167
Kakamega,68,male,1719
Kakamega,68,female,1870
Kakamega,68,total,3589
Kakamega,69,male,2618
Kakamega,69,female,3176
Kakamega,69,total,5794
Kakamega,70,male,3130
Kakamega,70,female,3985
Kakamega,70,total,7115
Kakamega,71,male,2181
Kakamega,71,female,2551
Kakamega,71,total,4732
Kakamega,72,male,1926
Kakamega,72,female,2000
Kakamega,72,total,3926
Kakamega,73,male,1742
Kakamega,73,female,1895
Kakamega,73,total,3637
Kakamega,74,male,1524
Kakamega,74,female,1890
Kakamega,74,total,3414
Kakamega,75,male,1410
Kakamega,75,female,1930
Kakamega,75,total,3340
Kakamega,76,male,1412
Kakamega,76,female,2310
Kakamega,76,total,3722
Kakamega,77,male,1234
Kakamega,77,female,1864
Kakamega,77,total,3098
Kakamega,78,male,719
Kakamega,78,female,884
Kakamega,78,total,1603
Kakamega,79,male,874
Kakamega,79,female,1431
Kakamega,79,total,2305
Kakamega,80,male,1056
Kakamega,80,female,1558
Kakamega,80,total,2614
Kakamega,81,male,778
Kakamega,81,female,1042
Kakamega,81,total,1820
Kakamega,82,male,698
Kakamega,82,female,895
Kakamega,82,total,1593
Kakamega,83,male,821
Kakamega,83,female,1059
Kakamega,83,total,1880
Kakamega,84,male,526
Kakamega,84,female,724
Kakamega,84,total,1250
Kakamega,85,male,571
Kakamega,85,female,744
Kakamega,85,total,1315
Kakamega,86,male,408
Kakamega,86,female,635
Kakamega,86,total,1043
Kakamega,87,male,562
Kakamega,87,female,902
Kakamega,87,total,1464
Kakamega,88,male,232
Kakamega,88,female,325
Kakamega,88,total,557
Kakamega,89,male,332
Kakamega,89,female,670
Kakamega,89,total,1002
Kakamega,90,male,220
Kakamega,90,female,297
Kakamega,90,total,517
Kakamega,91,male,199
Kakamega,91,female,230
Kakamega,91,total,429
Kakamega,92,male,128
Kakamega,92,female,169
Kakamega,92,total,297
Kakamega,93,male,136
Kakamega,93,female,159
Kakamega,93,total,295
Kakamega,94,male,63
Kakamega,94,female,124
Kakamega,94,total,187
Kakamega,95,male,113
Kakamega,95,female,204
Kakamega,95,total,317
Kakamega,96,male,46
Kakamega,96,female,85
Kakamega,96,total,131
Kakamega,97,male,80
Kakamega,97,female,118
Kakamega,97,total,198
Kakamega,98,male,36
Kakamega,98,female,55
Kakamega,98,total,91
Kakamega,99,male,31
Kakamega,99,female,92
Kakamega,99,total,123
Kakamega,100+,male,47
Kakamega,100+,female,156
Kakamega,100+,total,203
Kakamega,Not Stated,male,16
Kakamega,Not Stated,female,15
Kakamega,Not Stated,total,31
Vihiga,0,male,5909
Vihiga,0,female,6233
Vihiga,0,total,12142
Vihiga,1,male,6106
Vihiga,1,female,6266
Vihiga,1,total,12372
Vihiga,2,male,6310
Vihiga,2,female,6372
Vihiga,2,total,12682
Vihiga,3,male,6810
Vihiga,3,female,6772
Vihiga,3,total,13582
Vihiga,4,male,6920
Vihiga,4,female,6940
Vihiga,4,total,13860
Vihiga,5,male,7275
Vihiga,5,female,6943
Vihiga,5,total,14218
Vihiga,6,male,7468
Vihiga,6,female,7629
Vihiga,6,total,15097
Vihiga,7,male,7893
Vihiga,7,female,8111
Vihiga,7,total,16004
Vihiga,8,male,7687
Vihiga,8,female,7908
Vihiga,8,total,15595
Vihiga,9,male,8544
Vihiga,9,female,8666
Vihiga,9,total,17210
Vihiga,10,male,8719
Vihiga,10,female,8484
Vihiga,10,total,17203
Vihiga,11,male,8327
Vihiga,11,female,8719
Vihiga,11,total,17046
Vihiga,12,male,9233
Vihiga,12,female,9136
Vihiga,12,total,18369
Vihiga,13,male,8960
Vihiga,13,female,9240
Vihiga,13,total,18200
Vihiga,14,male,8442
Vihiga,14,female,8399
Vihiga,14,total,16841
Vihiga,15,male,8219
Vihiga,15,female,8180
Vihiga,15,total,16399
Vihiga,16,male,8025
Vihiga,16,female,8077
Vihiga,16,total,16102
Vihiga,17,male,8141
Vihiga,17,female,7776
Vihiga,17,total,15917
Vihiga,18,male,6585
Vihiga,18,female,6323
Vihiga,18,total,12908
Vihiga,19,male,6489
Vihiga,19,female,6105
Vihiga,19,total,12594
Vihiga,20,male,5416
Vihiga,20,female,5508
Vihiga,20,total,10924
Vihiga,21,male,4347
Vihiga,21,female,4389
Vihiga,21,total,8736
Vihiga,22,male,4042
Vihiga,22,female,4230
Vihiga,22,total,8272
Vihiga,23,male,3759
Vihiga,23,female,4270
Vihiga,23,total,8029
Vihiga,24,male,3321
Vihiga,24,female,3797
Vihiga,24,total,7118
Vihiga,25,male,3270
Vihiga,25,female,3951
Vihiga,25,total,7221
Vihiga,26,male,2872
Vihiga,26,female,3616
Vihiga,26,total,6488
Vihiga,27,male,3049
Vihiga,27,female,3705
Vihiga,27,total,6754
Vihiga,28,male,2680
Vihiga,28,female,3205
Vihiga,28,total,5885
Vihiga,29,male,2786
Vihiga,29,female,3382
Vihiga,29,total,6168
Vihiga,30,male,3544
Vihiga,30,female,4476
Vihiga,30,total,8020
Vihiga,31,male,2583
Vihiga,31,female,3313
Vihiga,31,total,5896
Vihiga,32,male,3316
Vihiga,32,female,4165
Vihiga,32,total,7481
Vihiga,33,male,2771
Vihiga,33,female,3388
Vihiga,33,total,6159
Vihiga,34,male,2718
Vihiga,34,female,3143
Vihiga,34,total,5861
Vihiga,35,male,3304
Vihiga,35,female,3669
Vihiga,35,total,6973
Vihiga,36,male,2550
Vihiga,36,female,2893
Vihiga,36,total,5443
Vihiga,37,male,2791
Vihiga,37,female,2907
Vihiga,37,total,5698
Vihiga,38,male,2194
Vihiga,38,female,2365
Vihiga,38,total,4559
Vihiga,39,male,2467
Vihiga,39,female,2637
Vihiga,39,total,5104
Vihiga,40,male,2848
Vihiga,40,female,3112
Vihiga,40,total,5960
Vihiga,41,male,2558
Vihiga,41,female,2824
Vihiga,41,total,5382
Vihiga,42,male,2653
Vihiga,42,female,3050
Vihiga,42,total,5703
Vihiga,43,male,2359
Vihiga,43,female,2694
Vihiga,43,total,5053
Vihiga,44,male,1958
Vihiga,44,female,2036
Vihiga,44,total,3994
Vihiga,45,male,2577
Vihiga,45,female,2732
Vihiga,45,total,5309
Vihiga,46,male,2149
Vihiga,46,female,2262
Vihiga,46,total,4411
Vihiga,47,male,2328
Vihiga,47,female,2546
Vihiga,47,total,4874
Vihiga,48,male,1711
Vihiga,48,female,1779
Vihiga,48,total,3490
Vihiga,49,male,1843
Vihiga,49,female,2089
Vihiga,49,total,3932
Vihiga,50,male,2208
Vihiga,50,female,2716
Vihiga,50,total,4924
Vihiga,51,male,1838
Vihiga,51,female,2274
Vihiga,51,total,4112
Vihiga,52,male,1712
Vihiga,52,female,1977
Vihiga,52,total,3689
Vihiga,53,male,1439
Vihiga,53,female,1786
Vihiga,53,total,3225
Vihiga,54,male,1644
Vihiga,54,female,1970
Vihiga,54,total,3614
Vihiga,55,male,1791
Vihiga,55,female,2048
Vihiga,55,total,3839
Vihiga,56,male,1687
Vihiga,56,female,2113
Vihiga,56,total,3800
Vihiga,57,male,1711
Vihiga,57,female,2547
Vihiga,57,total,4258
Vihiga,58,male,1353
Vihiga,58,female,1740
Vihiga,58,total,3093
Vihiga,59,male,1760
Vihiga,59,female,2152
Vihiga,59,total,3912
Vihiga,60,male,1845
Vihiga,60,female,2452
Vihiga,60,total,4297
Vihiga,61,male,1750
Vihiga,61,female,1919
Vihiga,61,total,3669
Vihiga,62,male,1599
Vihiga,62,female,1804
Vihiga,62,total,3403
Vihiga,63,male,1588
Vihiga,63,female,1958
Vihiga,63,total,3546
Vihiga,64,male,1413
Vihiga,64,female,1665
Vihiga,64,total,3078
Vihiga,65,male,1779
Vihiga,65,female,2127
Vihiga,65,total,3906
Vihiga,66,male,1250
Vihiga,66,female,1481
Vihiga,66,total,2731
Vihiga,67,male,1702
Vihiga,67,female,2021
Vihiga,67,total,3723
Vihiga,68,male,876
Vihiga,68,female,1021
Vihiga,68,total,1897
Vihiga,69,male,1352
Vihiga,69,female,1487
Vihiga,69,total,2839
Vihiga,70,male,1588
Vihiga,70,female,1914
Vihiga,70,total,3502
Vihiga,71,male,1179
Vihiga,71,female,1133
Vihiga,71,total,2312
Vihiga,72,male,1075
Vihiga,72,female,1151
Vihiga,72,total,2226
Vihiga,73,male,898
Vihiga,73,female,1012
Vihiga,73,total,1910
Vihiga,74,male,842
Vihiga,74,female,970
Vihiga,74,total,1812
Vihiga,75,male,605
Vihiga,75,female,914
Vihiga,75,total,1519
Vihiga,76,male,746
Vihiga,76,female,1253
Vihiga,76,total,1999
Vihiga,77,male,678
Vihiga,77,female,871
Vihiga,77,total,1549
Vihiga,78,male,442
Vihiga,78,female,488
Vihiga,78,total,930
Vihiga,79,male,556
Vihiga,79,female,771
Vihiga,79,total,1327
Vihiga,80,male,523
Vihiga,80,female,915
Vihiga,80,total,1438
Vihiga,81,male,426
Vihiga,81,female,619
Vihiga,81,total,1045
Vihiga,82,male,412
Vihiga,82,female,546
Vihiga,82,total,958
Vihiga,83,male,396
Vihiga,83,female,614
Vihiga,83,total,1010
Vihiga,84,male,345
Vihiga,84,female,483
Vihiga,84,total,828
Vihiga,85,male,271
Vihiga,85,female,483
Vihiga,85,total,754
Vihiga,86,male,250
Vihiga,86,female,416
Vihiga,86,total,666
Vihiga,87,male,285
Vihiga,87,female,450
Vihiga,87,total,735
Vihiga,88,male,164
Vihiga,88,female,194
Vihiga,88,total,358
Vihiga,89,male,188
Vihiga,89,female,366
Vihiga,89,total,554
Vihiga,90,male,137
Vihiga,90,female,165
Vihiga,90,total,302
Vihiga,91,male,124
Vihiga,91,female,185
Vihiga,91,total,309
Vihiga,92,male,86
Vihiga,92,female,125
Vihiga,92,total,211
Vihiga,93,male,69
Vihiga,93,female,87
Vihiga,93,total,156
Vihiga,94,male,48
Vihiga,94,female,80
Vihiga,94,total,128
Vihiga,95,male,57
Vihiga,95,female,127
Vihiga,95,total,184
Vihiga,96,male,32
Vihiga,96,female,65
Vihiga,96,total,97
Vihiga,97,male,43
Vihiga,97,female,75
Vihiga,97,total,118
Vihiga,98,male,19
Vihiga,98,female,25
Vihiga,98,total,44
Vihiga,99,male,18
Vihiga,99,female,55
Vihiga,99,total,73
Vihiga,100+,male,47
Vihiga,100+,female,98
Vihiga,100+,total,145
Vihiga,Not Stated,male,6
Vihiga,Not Stated,female,3
Vihiga,Not Stated,total,9
Bungoma,0,male,19903
Bungoma,0,female,20290
Bungoma,0,total,40193
Bungoma,1,male,20926
Bungoma,1,female,21076
Bungoma,1,total,42002
Bungoma,2,male,21576
Bungoma,2,female,21681
Bungoma,2,total,43257
Bungoma,3,male,23106
Bungoma,3,female,23590
Bungoma,3,total,46696
Bungoma,4,male,23594
Bungoma,4,female,23432
Bungoma,4,total,47026
Bungoma,5,male,25439
Bungoma,5,female,24790
Bungoma,5,total,50229
Bungoma,6,male,25041
Bungoma,6,female,25479
Bungoma,6,total,50520
Bungoma,7,male,25199
Bungoma,7,female,25081
Bungoma,7,total,50280
Bungoma,8,male,23313
Bungoma,8,female,23875
Bungoma,8,total,47188
Bungoma,9,male,27830
Bungoma,9,female,27261
Bungoma,9,total,55091
Bungoma,10,male,27036
Bungoma,10,female,27013
Bungoma,10,total,54049
Bungoma,11,male,25654
Bungoma,11,female,26436
Bungoma,11,total,52090
Bungoma,12,male,27412
Bungoma,12,female,26868
Bungoma,12,total,54280
Bungoma,13,male,27634
Bungoma,13,female,28358
Bungoma,13,total,55992
Bungoma,14,male,25297
Bungoma,14,female,25246
Bungoma,14,total,50543
Bungoma,15,male,25840
Bungoma,15,female,25347
Bungoma,15,total,51187
Bungoma,16,male,22352
Bungoma,16,female,22670
Bungoma,16,total,45022
Bungoma,17,male,23783
Bungoma,17,female,23071
Bungoma,17,total,46854
Bungoma,18,male,17525
Bungoma,18,female,16457
Bungoma,18,total,33982
Bungoma,19,male,19837
Bungoma,19,female,18940
Bungoma,19,total,38777
Bungoma,20,male,15497
Bungoma,20,female,16646
Bungoma,20,total,32143
Bungoma,21,male,13828
Bungoma,21,female,14901
Bungoma,21,total,28729
Bungoma,22,male,12263
Bungoma,22,female,14158
Bungoma,22,total,26421
Bungoma,23,male,13097
Bungoma,23,female,15338
Bungoma,23,total,28435
Bungoma,24,male,10930
Bungoma,24,female,13119
Bungoma,24,total,24049
Bungoma,25,male,12374
Bungoma,25,female,14866
Bungoma,25,total,27240
Bungoma,26,male,9712
Bungoma,26,female,11968
Bungoma,26,total,21680
Bungoma,27,male,10713
Bungoma,27,female,12502
Bungoma,27,total,23215
Bungoma,28,male,7514
Bungoma,28,female,9228
Bungoma,28,total,16742
Bungoma,29,male,9144
Bungoma,29,female,10568
Bungoma,29,total,19712
Bungoma,30,male,10799
Bungoma,30,female,13518
Bungoma,30,total,24317
Bungoma,31,male,9101
Bungoma,31,female,11776
Bungoma,31,total,20877
Bungoma,32,male,10807
Bungoma,32,female,13350
Bungoma,32,total,24157
Bungoma,33,male,8598
Bungoma,33,female,10288
Bungoma,33,total,18886
Bungoma,34,male,7310
Bungoma,34,female,8068
Bungoma,34,total,15378
Bungoma,35,male,9550
Bungoma,35,female,9492
Bungoma,35,total,19042
Bungoma,36,male,7206
Bungoma,36,female,7007
Bungoma,36,total,14213
Bungoma,37,male,7463
Bungoma,37,female,7112
Bungoma,37,total,14575
Bungoma,38,male,5287
Bungoma,38,female,5551
Bungoma,38,total,10838
Bungoma,39,male,6256
Bungoma,39,female,6324
Bungoma,39,total,12580
Bungoma,40,male,6845
Bungoma,40,female,7255
Bungoma,40,total,14100
Bungoma,41,male,7080
Bungoma,41,female,7959
Bungoma,41,total,15039
Bungoma,42,male,6950
Bungoma,42,female,7614
Bungoma,42,total,14564
Bungoma,43,male,6552
Bungoma,43,female,7071
Bungoma,43,total,13623
Bungoma,44,male,4608
Bungoma,44,female,4967
Bungoma,44,total,9575
Bungoma,45,male,7471
Bungoma,45,female,7277
Bungoma,45,total,14748
Bungoma,46,male,5428
Bungoma,46,female,5512
Bungoma,46,total,10940
Bungoma,47,male,5819
Bungoma,47,female,5843
Bungoma,47,total,11662
Bungoma,48,male,3580
Bungoma,48,female,3895
Bungoma,48,total,7475
Bungoma,49,male,4286
Bungoma,49,female,4314
Bungoma,49,total,8600
Bungoma,50,male,4737
Bungoma,50,female,5538
Bungoma,50,total,10275
Bungoma,51,male,4259
Bungoma,51,female,4809
Bungoma,51,total,9068
Bungoma,52,male,3660
Bungoma,52,female,4022
Bungoma,52,total,7682
Bungoma,53,male,3107
Bungoma,53,female,3895
Bungoma,53,total,7002
Bungoma,54,male,3262
Bungoma,54,female,3837
Bungoma,54,total,7099
Bungoma,55,male,3791
Bungoma,55,female,4223
Bungoma,55,total,8014
Bungoma,56,male,3590
Bungoma,56,female,4181
Bungoma,56,total,7771
Bungoma,57,male,3867
Bungoma,57,female,5052
Bungoma,57,total,8919
Bungoma,58,male,2903
Bungoma,58,female,3384
Bungoma,58,total,6287
Bungoma,59,male,4277
Bungoma,59,female,4426
Bungoma,59,total,8703
Bungoma,60,male,3765
Bungoma,60,female,3967
Bungoma,60,total,7732
Bungoma,61,male,3196
Bungoma,61,female,3624
Bungoma,61,total,6820
Bungoma,62,male,2490
Bungoma,62,female,2780
Bungoma,62,total,5270
Bungoma,63,male,2968
Bungoma,63,female,3480
Bungoma,63,total,6448
Bungoma,64,male,2059
Bungoma,64,female,2438
Bungoma,64,total,4497
Bungoma,65,male,2782
Bungoma,65,female,3366
Bungoma,65,total,6148
Bungoma,66,male,1668
Bungoma,66,female,2099
Bungoma,66,total,3767
Bungoma,67,male,2225
Bungoma,67,female,2935
Bungoma,67,total,5160
Bungoma,68,male,1128
Bungoma,68,female,1364
Bungoma,68,total,2492
Bungoma,69,male,1943
Bungoma,69,female,2213
Bungoma,69,total,4156
Bungoma,70,male,1699
Bungoma,70,female,2176
Bungoma,70,total,3875
Bungoma,71,male,1550
Bungoma,71,female,2034
Bungoma,71,total,3584
Bungoma,72,male,1214
Bungoma,72,female,1509
Bungoma,72,total,2723
Bungoma,73,male,1252
Bungoma,73,female,1646
Bungoma,73,total,2898
Bungoma,74,male,1035
Bungoma,74,female,1290
Bungoma,74,total,2325
Bungoma,75,male,1001
Bungoma,75,female,1424
Bungoma,75,total,2425
Bungoma,76,male,808
Bungoma,76,female,1144
Bungoma,76,total,1952
Bungoma,77,male,977
Bungoma,77,female,1673
Bungoma,77,total,2650
Bungoma,78,male,634
Bungoma,78,female,713
Bungoma,78,total,1347
Bungoma,79,male,608
Bungoma,79,female,886
Bungoma,79,total,1494
Bungoma,80,male,795
Bungoma,80,female,1111
Bungoma,80,total,1906
Bungoma,81,male,500
Bungoma,81,female,664
Bungoma,81,total,1164
Bungoma,82,male,509
Bungoma,82,female,660
Bungoma,82,total,1169
Bungoma,83,male,659
Bungoma,83,female,982
Bungoma,83,total,1641
Bungoma,84,male,378
Bungoma,84,female,479
Bungoma,84,total,857
Bungoma,85,male,448
Bungoma,85,female,644
Bungoma,85,total,1092
Bungoma,86,male,255
Bungoma,86,female,412
Bungoma,86,total,667
Bungoma,87,male,451
Bungoma,87,female,708
Bungoma,87,total,1159
Bungoma,88,male,178
Bungoma,88,female,214
Bungoma,88,total,392
Bungoma,89,male,297
Bungoma,89,female,525
Bungoma,89,total,822
Bungoma,90,male,177
Bungoma,90,female,217
Bungoma,90,total,394
Bungoma,91,male,166
Bungoma,91,female,239
Bungoma,91,total,405
Bungoma,92,male,96
Bungoma,92,female,156
Bungoma,92,total,252
Bungoma,93,male,68
Bungoma,93,female,155
Bungoma,93,total,223
Bungoma,94,male,48
Bungoma,94,female,81
Bungoma,94,total,129
Bungoma,95,male,117
Bungoma,95,female,173
Bungoma,95,total,290
Bungoma,96,male,36
Bungoma,96,female,51
Bungoma,96,total,87
Bungoma,97,male,61
Bungoma,97,female,137
Bungoma,97,total,198
Bungoma,98,male,14
Bungoma,98,female,46
Bungoma,98,total,60
Bungoma,99,male,25
Bungoma,99,female,58
Bungoma,99,total,83
Bungoma,100+,male,41
Bungoma,100+,female,100
Bungoma,100+,total,141
Bungoma,Not Stated,male,7
Bungoma,Not Stated,female,1
Bungoma,Not Stated,total,8
Busia,0,male,10487
Busia,0,female,10707
Busia,0,total,21194
Busia,1,male,11275
Busia,1,female,11341
Busia,1,total,22616
Busia,2,male,11265
Busia,2,female,11220
Busia,2,total,22485
Busia,3,male,11671
Busia,3,female,12072
Busia,3,total,23743
Busia,4,male,11617
Busia,4,female,11649
Busia,4,total,23266
Busia,5,male,11926
Busia,5,female,12123
Busia,5,total,24049
Busia,6,male,12614
Busia,6,female,13057
Busia,6,total,25671
Busia,7,male,12819
Busia,7,female,12909
Busia,7,total,25728
Busia,8,male,12147
Busia,8,female,12669
Busia,8,total,24816
Busia,9,male,13329
Busia,9,female,13690
Busia,9,total,27019
Busia,10,male,14050
Busia,10,female,14084
Busia,10,total,28134
Busia,11,male,12849
Busia,11,female,13607
Busia,11,total,26456
Busia,12,male,14570
Busia,12,female,14457
Busia,12,total,29027
Busia,13,male,14102
Busia,13,female,14564
Busia,13,total,28666
Busia,14,male,13247
Busia,14,female,13404
Busia,14,total,26651
Busia,15,male,13190
Busia,15,female,13268
Busia,15,total,26458
Busia,16,male,12152
Busia,16,female,12607
Busia,16,total,24759
Busia,17,male,12563
Busia,17,female,12436
Busia,17,total,24999
Busia,18,male,10336
Busia,18,female,9811
Busia,18,total,20147
Busia,19,male,10460
Busia,19,female,10469
Busia,19,total,20929
Busia,20,male,9205
Busia,20,female,9767
Busia,20,total,18972
Busia,21,male,7253
Busia,21,female,8000
Busia,21,total,15253
Busia,22,male,6799
Busia,22,female,8220
Busia,22,total,15019
Busia,23,male,6454
Busia,23,female,7962
Busia,23,total,14416
Busia,24,male,5874
Busia,24,female,7236
Busia,24,total,13110
Busia,25,male,6278
Busia,25,female,7824
Busia,25,total,14102
Busia,26,male,5196
Busia,26,female,6911
Busia,26,total,12107
Busia,27,male,5437
Busia,27,female,6780
Busia,27,total,12217
Busia,28,male,4310
Busia,28,female,5782
Busia,28,total,10092
Busia,29,male,4474
Busia,29,female,5585
Busia,29,total,10059
Busia,30,male,5647
Busia,30,female,7743
Busia,30,total,13390
Busia,31,male,4328
Busia,31,female,5601
Busia,31,total,9929
Busia,32,male,5619
Busia,32,female,7174
Busia,32,total,12793
Busia,33,male,4577
Busia,33,female,5757
Busia,33,total,10334
Busia,34,male,4093
Busia,34,female,4897
Busia,34,total,8990
Busia,35,male,5137
Busia,35,female,5446
Busia,35,total,10583
Busia,36,male,3960
Busia,36,female,3974
Busia,36,total,7934
Busia,37,male,4114
Busia,37,female,3994
Busia,37,total,8108
Busia,38,male,2978
Busia,38,female,3130
Busia,38,total,6108
Busia,39,male,3361
Busia,39,female,3368
Busia,39,total,6729
Busia,40,male,4086
Busia,40,female,4493
Busia,40,total,8579
Busia,41,male,3509
Busia,41,female,4009
Busia,41,total,7518
Busia,42,male,3742
Busia,42,female,4118
Busia,42,total,7860
Busia,43,male,3355
Busia,43,female,3583
Busia,43,total,6938
Busia,44,male,2585
Busia,44,female,2738
Busia,44,total,5323
Busia,45,male,3672
Busia,45,female,4030
Busia,45,total,7702
Busia,46,male,2530
Busia,46,female,2686
Busia,46,total,5216
Busia,47,male,2849
Busia,47,female,3118
Busia,47,total,5967
Busia,48,male,1871
Busia,48,female,2118
Busia,48,total,3989
Busia,49,male,2045
Busia,49,female,2392
Busia,49,total,4437
Busia,50,male,2845
Busia,50,female,4000
Busia,50,total,6845
Busia,51,male,2351
Busia,51,female,3030
Busia,51,total,5381
Busia,52,male,1942
Busia,52,female,2412
Busia,52,total,4354
Busia,53,male,1710
Busia,53,female,2128
Busia,53,total,3838
Busia,54,male,1774
Busia,54,female,2105
Busia,54,total,3879
Busia,55,male,1952
Busia,55,female,2290
Busia,55,total,4242
Busia,56,male,1969
Busia,56,female,2324
Busia,56,total,4293
Busia,57,male,2094
Busia,57,female,3296
Busia,57,total,5390
Busia,58,male,1650
Busia,58,female,2096
Busia,58,total,3746
Busia,59,male,2072
Busia,59,female,2579
Busia,59,total,4651
Busia,60,male,2206
Busia,60,female,2887
Busia,60,total,5093
Busia,61,male,1755
Busia,61,female,2135
Busia,61,total,3890
Busia,62,male,1393
Busia,62,female,1745
Busia,62,total,3138
Busia,63,male,1443
Busia,63,female,1787
Busia,63,total,3230
Busia,64,male,1154
Busia,64,female,1610
Busia,64,total,2764
Busia,65,male,1476
Busia,65,female,2041
Busia,65,total,3517
Busia,66,male,990
Busia,66,female,1276
Busia,66,total,2266
Busia,67,male,1471
Busia,67,female,2002
Busia,67,total,3473
Busia,68,male,675
Busia,68,female,808
Busia,68,total,1483
Busia,69,male,1039
Busia,69,female,1438
Busia,69,total,2477
Busia,70,male,1314
Busia,70,female,2132
Busia,70,total,3446
Busia,71,male,1027
Busia,71,female,1214
Busia,71,total,2241
Busia,72,male,784
Busia,72,female,877
Busia,72,total,1661
Busia,73,male,652
Busia,73,female,787
Busia,73,total,1439
Busia,74,male,660
Busia,74,female,982
Busia,74,total,1642
Busia,75,male,619
Busia,75,female,915
Busia,75,total,1534
Busia,76,male,490
Busia,76,female,594
Busia,76,total,1084
Busia,77,male,653
Busia,77,female,869
Busia,77,total,1522
Busia,78,male,324
Busia,78,female,407
Busia,78,total,731
Busia,79,male,434
Busia,79,female,849
Busia,79,total,1283
Busia,80,male,492
Busia,80,female,901
Busia,80,total,1393
Busia,81,male,362
Busia,81,female,476
Busia,81,total,838
Busia,82,male,288
Busia,82,female,341
Busia,82,total,629
Busia,83,male,352
Busia,83,female,396
Busia,83,total,748
Busia,84,male,265
Busia,84,female,460
Busia,84,total,725
Busia,85,male,207
Busia,85,female,371
Busia,85,total,578
Busia,86,male,253
Busia,86,female,278
Busia,86,total,531
Busia,87,male,261
Busia,87,female,414
Busia,87,total,675
Busia,88,male,128
Busia,88,female,160
Busia,88,total,288
Busia,89,male,196
Busia,89,female,446
Busia,89,total,642
Busia,90,male,93
Busia,90,female,227
Busia,90,total,320
Busia,91,male,106
Busia,91,female,123
Busia,91,total,229
Busia,92,male,51
Busia,92,female,64
Busia,92,total,115
Busia,93,male,59
Busia,93,female,68
Busia,93,total,127
Busia,94,male,40
Busia,94,female,110
Busia,94,total,150
Busia,95,male,45
Busia,95,female,79
Busia,95,total,124
Busia,96,male,25
Busia,96,female,36
Busia,96,total,61
Busia,97,male,46
Busia,97,female,49
Busia,97,total,95
Busia,98,male,8
Busia,98,female,37
Busia,98,total,45
Busia,99,male,16
Busia,99,female,58
Busia,99,total,74
Busia,100+,male,29
Busia,100+,female,108
Busia,100+,total,137
Busia,Not Stated,male,5
Busia,Not Stated,female,4
Busia,Not Stated,total,9
Siaya,0,male,11662
Siaya,0,female,11781
Siaya,0,total,23443
Siaya,1,male,11681
Siaya,1,female,11557
Siaya,1,total,23238
Siaya,2,male,11737
Siaya,2,female,11991
Siaya,2,total,23728
Siaya,3,male,12819
Siaya,3,female,12728
Siaya,3,total,25547
Siaya,4,male,12968
Siaya,4,female,12734
Siaya,4,total,25702
Siaya,5,male,13550
Siaya,5,female,13046
Siaya,5,total,26596
Siaya,6,male,14046
Siaya,6,female,14050
Siaya,6,total,28096
Siaya,7,male,13619
Siaya,7,female,13886
Siaya,7,total,27505
Siaya,8,male,12870
Siaya,8,female,13462
Siaya,8,total,26332
Siaya,9,male,14658
Siaya,9,female,14649
Siaya,9,total,29307
Siaya,10,male,15661
Siaya,10,female,15172
Siaya,10,total,30833
Siaya,11,male,14304
Siaya,11,female,14500
Siaya,11,total,28804
Siaya,12,male,16218
Siaya,12,female,15898
Siaya,12,total,32116
Siaya,13,male,15736
Siaya,13,female,15653
Siaya,13,total,31389
Siaya,14,male,14130
Siaya,14,female,13876
Siaya,14,total,28006
Siaya,15,male,13959
Siaya,15,female,13480
Siaya,15,total,27439
Siaya,16,male,12378
Siaya,16,female,12366
Siaya,16,total,24744
Siaya,17,male,12639
Siaya,17,female,12041
Siaya,17,total,24680
Siaya,18,male,9970
Siaya,18,female,9733
Siaya,18,total,19703
Siaya,19,male,10360
Siaya,19,female,10456
Siaya,19,total,20816
Siaya,20,male,8912
Siaya,20,female,9781
Siaya,20,total,18693
Siaya,21,male,7632
Siaya,21,female,8463
Siaya,21,total,16095
Siaya,22,male,6862
Siaya,22,female,8409
Siaya,22,total,15271
Siaya,23,male,6787
Siaya,23,female,8713
Siaya,23,total,15500
Siaya,24,male,6219
Siaya,24,female,7871
Siaya,24,total,14090
Siaya,25,male,6897
Siaya,25,female,8665
Siaya,25,total,15562
Siaya,26,male,5830
Siaya,26,female,7805
Siaya,26,total,13635
Siaya,27,male,6361
Siaya,27,female,7801
